69907752,Travessa Solimões,,Santa Inês,7735,1
69907755,Travessa do Bueiro,,Santa Inês,7735,1
69907758,Travessa da Judia,- de 822 ao fim - lado par,Santa Inês,7735,1
69907761,Beco Judia,,Santa Inês,7735,1
69907764,Travessa do Pescador,- até 399/400,Santa Inês,7735,1
69907767,Travessa São Mateus,,Santa Inês,7735,1
69907770,Rua Apurinã,,Santa Inês,7735,1
69907780,Travessa do Pescador,- de 401/402 ao fim,Belo Jardim I,7735,1
69907782,Ramal da Judia,- de 3214/3215 ao fim,Belo Jardim I,7735,1
69907784,Rua do Sorveteiro,,Belo Jardim I,7735,1
69907786,Rua Tarauacá,,Belo Jardim I,7735,1
69907788,Rua Guará,,Belo Jardim I,7735,1
69907790,Beco São Domingos,,Belo Jardim I,7735,1
69907792,Rua Santa Maria,,Belo Jardim I,7735,1
69907794,Rua Paraná,,Belo Jardim I,7735,1
69907796,Ramal da Judia,- de 1501/1502 a 3212/3213,Belo Jardim I,7735,1
69907798,Travessa Edmundo Pinto,,Belo Jardim I,7735,1
69907800,Beco da Amizade,,Belo Jardim I,7735,1
69907802,Rua São Paulo,,Belo Jardim I,7735,1
69907804,Travessa Cruzeiro do Sul,,Belo Jardim I,7735,1
69907806,Rua João Paulo,,Belo Jardim I,7735,1
69907808,Rua Copacabana,,Belo Jardim I,7735,1
69907810,Rua Canoa,,Belo Jardim I,7735,1
69907812,Travessa Flamengo,,Belo Jardim I,7735,1
69907814,Travessa Cheque-Mate,,Belo Jardim I,7735,1
69907816,Rua Flamengo,,Belo Jardim I,7735,1
69907818,Rua das Árvores,,Belo Jardim I,7735,1
69907820,Beco Índio,,Belo Jardim I,7735,1
69907822,Ramal Macário,,Belo Jardim I,7735,1
69907824,Ramal do Macarrão,- de 401/402 ao fim,Belo Jardim I,7735,1
69907826,Ramal do Macarrão,- até 399/400,Belo Jardim I,7735,1
69907828,Travessa Santo Antônio,,Belo Jardim I,7735,1
69907830,Rua 12 de Outubro,,Belo Jardim I,7735,1
69907832,Travessa Rio Branco,,Belo Jardim I,7735,1
69907834,Rua José Augusto,,Belo Jardim I,7735,1
69907836,Rua Projetada 605,,Belo Jardim I,7735,1
69907838,Rua 19 de Novembro,,Belo Jardim I,7735,1
69907840,Rua das Flores,,Belo Jardim I,7735,1
