cep,estado,cidade,ddd,logradouro
95650000,RS,Igrejinha,51,NE
90040250,RS,Porto Alegre,51,Rua Doutor Olinto de Oliveira
75085750.0,NE,NE,NE,NE
18380000,SP,Ribeira,,NE
75085750.0,NE,NE,NE,NE
18380000,SP,Ribeira,,NE
88790000,SC,Laguna,,NE
5884100.0,NE,NE,NE,NE
8527052.0,NE,NE,NE,NE
5885100.0,NE,NE,NE,NE
37900557,MG,Passos,35,Rua Pará
16013337,SP,Araçatuba,18,Rua Abrahão Vinhas
9842047.0,NE,NE,NE,NE
99240072.0,NE,NE,NE,NE
79072405,MS,Campo Grande,67,Rua Adilon de Souza Nogueira
37900235,MG,Passos,35,Rua Maranhão
37900557,MG,Passos,35,Rua Pará
37900557,MG,Passos,35,Rua Pará
64073445,PI,Teresina,86,Rua Maria Socorro de Macêdo Claudino
33943330,MG,Ribeirão das Neves,31,Rua Monte Alegre
65800000,MA,Balsas,99,NE
31744072,MG,Belo Horizonte,31,Rua dos Pessegueiros
55395000,PE,Jupi,87,NE
66113055,PA,Belém,91,Travessa Magno de Araújo
28300000,RJ,Itaperuna,22,NE
8460420.0,NE,NE,NE,NE
13476050,SP,Americana,19,Rua José Volpato
28300000,RJ,Itaperuna,22,NE
25215455,RJ,Duque de Caxias,21,Rua Visconde de Ouro Preto
48500000,BA,Euclides da Cunha,75,NE
78870000,MT,Paranatinga,,NE
9180110.0,NE,NE,NE,NE
41350290,BA,Salvador,71,Rua Arthur Gonzales
95595000,RS,Cidreira,51,NE
90040250,RS,Porto Alegre,51,Rua Doutor Olinto de Oliveira
81770110,PR,Curitiba,41,Rua Hipólito Woichoski
90040250,RS,Porto Alegre,51,Rua Doutor Olinto de Oliveira
11440440,SP,Guarujá,13,Rua José Silva Figueiredo
94856210,RS,Alvorada,51,Rua Siqueira Campos
68904269,AP,Macapá,96,Rua Mãe Venina
86200000,PR,Ibiporã,,NE
29033017,ES,Vitória,27,Rua Alto Belo
66030250,PA,Belém,91,Avenida Engenheiro Fernando Guilhon
68639000,PA,Goianésia do Pará,94,NE
53110270,PE,Olinda,81,Rua Benjamin Constant
65700000,MA,Bacabal,99,NE
8663340.0,NE,NE,NE,NE
77024106,TO,Palmas,63,Quadra ARSE 112 Alameda 41
61141255.0,NE,NE,NE,NE
75570000,GO,Bom Jesus,,NE
77024106,TO,Palmas,63,Quadra ARSE 112 Alameda 41
8474450.0,NE,NE,NE,NE
8474450.0,NE,NE,NE,NE
28897160,RJ,Rio das Ostras,22,Rua Aurélio Buarque de Holanda
25036080,RJ,Duque de Caxias,21,Rua Batovi
52081420,PE,Recife,81,Rua Taquara
52081420,PE,Recife,81,Rua Taquara
25035800,RJ,Duque de Caxias,21,Avenida Perimetral Pedro Lessa
2563150.0,NE,NE,NE,NE
57120000,AL,Satuba,82,NE
57120000,AL,Satuba,82,NE
2563150.0,NE,NE,NE,NE
48290000,BA,Itanagra,,NE
27913370,RJ,Macaé,22,Rua Agripino Francisco Martins
15604352,SP,Fernandópolis,17,Rua Antônio Nogueira Sanches
15604352,SP,Fernandópolis,17,Rua Antônio Nogueira Sanches
15604352,SP,Fernandópolis,17,Rua Antônio Nogueira Sanches
15604352,SP,Fernandópolis,17,Rua Antônio Nogueira Sanches
15604352,SP,Fernandópolis,17,Rua Antônio Nogueira Sanches
15604352,SP,Fernandópolis,17,Rua Antônio Nogueira Sanches
69925000,AC,Senador Guiomard,,NE
11454500,SP,Guarujá,13,Avenida Acaraú
11722210,SP,Praia Grande,13,Rua João Roberto Correia
11722210,SP,Praia Grande,13,Rua João Roberto Correia
54210645.0,NE,NE,NE,NE
67120573,PA,Ananindeua,91,Passagem Pila
89665000,SC,Capinzal,49,NE
89665000,SC,Capinzal,49,NE
89665000,SC,Capinzal,49,NE
69911182,AC,Rio Branco,68,Rua São João
76887000,RO,Campo Novo de Rondônia,,NE
77020520,TO,Palmas,63,Quadra ARSE 22 Alameda 4
96203000,RS,Rio Grande,53,Avenida Itália
96203000,RS,Rio Grande,53,Avenida Itália
8527010.0,NE,NE,NE,NE
9381050.0,NE,NE,NE,NE
6332020.0,NE,NE,NE,NE
86037010,PR,Londrina,43,Avenida Robert Koch
86037010,PR,Londrina,43,Avenida Robert Koch
38140000,MG,Prata,34,NE
38140000,MG,Prata,34,NE
78015590,MT,Cuiabá,65,Rua Vital Batista
84022476,PR,Ponta Grossa,42,Rua Cristóvão Rosteck Gaia
25046380,RJ,Duque de Caxias,21,Rua Dante Alighieri
25046380,RJ,Duque de Caxias,21,Rua Dante Alighieri
25046380,RJ,Duque de Caxias,21,Rua Dante Alighieri
8575710.0,NE,NE,NE,NE
94135040,RS,Gravataí,51,Rua General João Alberto
83280000,PR,Guaratuba,41,NE
68901335,AP,Macapá,96,Avenida Professora Cora de Carvalho
43820300,BA,Candeias,71,Rua São Francisco
20081311,RJ,Rio de Janeiro,21,Avenida Venezuela
2560220.0,NE,NE,NE,NE
7547820.0,NE,NE,NE,NE
58432515,PB,Campina Grande,83,Rua Alceu Amoroso Lima
58432515,PB,Campina Grande,83,Rua Alceu Amoroso Lima
8773030.0,NE,NE,NE,NE
85804120,PR,Cascavel,45,Rua Eduardo Agostinho
30330160,MG,Belo Horizonte,31,Rua Viçosa
13604020,SP,Araras,19,Rua Arthur Nogueira
85804120,PR,Cascavel,45,Rua Eduardo Agostinho
5816220.0,NE,NE,NE,NE
35790000.0,NE,NE,NE,NE
4161090.0,NE,NE,NE,NE
4161090.0,NE,NE,NE,NE
5816220.0,NE,NE,NE,NE
6660556.0,NE,NE,NE,NE
22753727,RJ,Rio de Janeiro,21,Rua José Silva
87430000,PR,Tapejara,,NE
87430000,PR,Tapejara,,NE
7401090.0,NE,NE,NE,NE
89835000,SC,São Domingos,,NE
48603000,BA,Paulo Afonso,75,Rua Joana Angélica
11030000,SP,Santos,13,Praça Engenheiro José Rebouças
11030000,SP,Santos,13,Praça Engenheiro José Rebouças
7934310.0,NE,NE,NE,NE
67120630,PA,Ananindeua,91,Passagem Santa Luzia
67120630,PA,Ananindeua,91,Passagem Santa Luzia
55680000,PE,Bonito,81,NE
17930000,SP,Tupi Paulista,,NE
64255000,PI,Pedro II,,NE
5171000.0,NE,NE,NE,NE
29166820,ES,Serra,27,Avenida Copacabana
55298360,PE,Garanhuns,87,Rua Manoel dos Santos
54160454,PE,Jaboatão dos Guararapes,81,Via Local IV
13181420,SP,Sumaré,19,Rua Sebastião Gonçalves
57046831,AL,Maceió,82,Rua Luiz Vieira dos Anjos
82930422,PR,Curitiba,41,Rua Antônio Osni Rocha
28945010,RJ,São Pedro da Aldeia,22,Rodovia Amaral Peixoto
28945010,RJ,São Pedro da Aldeia,22,Rodovia Amaral Peixoto
86084650,PR,Londrina,43,Rua Bicudo
68795000,PA,Benevides,91,NE
26070518,RJ,Nova Iguaçu,21,Rua Rodolfo
13311390,SP,Itu,11,Rua Araldo Rodrigues
13311399.0,NE,NE,NE,NE
13311390,SP,Itu,11,Rua Araldo Rodrigues
77001016,TO,Palmas,63,Quadra 103 Norte Rua NO 1
11721050,SP,Praia Grande,13,Rua Caminho do Guaramar
11721050,SP,Praia Grande,13,Rua Caminho do Guaramar
22775033,RJ,Rio de Janeiro,21,Avenida Vice-Presidente José Alencar
66077005,PA,Belém,91,Passagem Canaã
39480000,MG,Januária,38,NE
78053734,MT,Cuiabá,65,Avenida Mário Augusto Vieira
5571190.0,NE,NE,NE,NE
5571198.0,NE,NE,NE,NE
13060254,SP,Campinas,19,Rua José Campos Filho
13060254,SP,Campinas,19,Rua José Campos Filho
88790000,SC,Laguna,,NE
65110000,MA,São José de Ribamar,98,NE
76245000,GO,Bom Jardim de Goiás,,NE
18150000,SP,Ibiúna,15,NE
18150000,SP,Ibiúna,15,NE
54140540,PE,Jaboatão dos Guararapes,81,Rua Antônio Matoso
7929050.0,NE,NE,NE,NE
7929050.0,NE,NE,NE,NE
7929050.0,NE,NE,NE,NE
20715100,RJ,Rio de Janeiro,21,Rua Acaú
37902056,MG,Passos,35,Rua São Tomé
29101624,ES,Vila Velha,27,Rua do Canavial
14830000,SP,Rincão,16,NE
14830000,SP,Rincão,16,NE
13872324,SP,São João da Boa Vista,19,Rua Evaristo Sartório
45051280,BA,Vitória da Conquista,77,Avenida Aracaju
45051280,BA,Vitória da Conquista,77,Avenida Aracaju
32265220,MG,Contagem,31,Rua Rio Mossoró
78880000,MT,Vera,,NE
68909555.0,NE,NE,NE,NE
78880000,MT,Vera,,NE
22790873,RJ,Rio de Janeiro,21,Estrada do Grumari
72020370,DF,Brasília,61,Quadra QSD 37
62340000,CE,Frecheirinha,,NE
89669000,SC,Ipira,,NE
25223360,RJ,Duque de Caxias,21,Avenida Marquês de Baependi
89669000,SC,Ipira,,NE
65110000,MA,São José de Ribamar,98,NE
41250470,BA,Salvador,71,Conjunto Vale dos Lagos
65110000,MA,São José de Ribamar,98,NE
50680210,PE,Recife,81,Rua Itapiranga
68520000,PA,São Domingos do Araguaia,,NE
69099190,AM,Manaus,92,Rua Ipueiras
22753005,RJ,Rio de Janeiro,21,Estrada do Itanhangá
78120000.0,NE,NE,NE,NE
78635000,MT,Água Boa,,NE
78120000.0,NE,NE,NE,NE
39205000,MG,Três Marias,38,NE
41194105,BA,Salvador,71,Rua Cidália Menezes
75391783,GO,Trindade,,Rua 107
89209497,SC,Joinville,47,Rua Maria da Silva Serpa
40715475,BA,Salvador,71,Travessa Nova Canaã
8290370.0,NE,NE,NE,NE
40715475,BA,Salvador,71,Travessa Nova Canaã
83420000,PR,Quatro Barras,,NE
12577750.0,NE,NE,NE,NE
50761490,PE,Recife,81,Rua Moacir Coutinho
89700000.0,NE,NE,NE,NE
12577750.0,NE,NE,NE,NE
18116375,SP,Votorantim,15,Rua João Cacetari
6535090.0,NE,NE,NE,NE
12577750.0,NE,NE,NE,NE
65054861,MA,São Luís,98,Travessa Sete
79005670,MS,Campo Grande,67,Avenida Bandeirantes
12050370,SP,Taubaté,12,Rua Waldemar Aleixandre da Silva
45990622,BA,Teixeira de Freitas,73,Rua Doutor Rômulo Almeida
25645320,RJ,Petrópolis,24,Rua Horácio Magalhães
45990622,BA,Teixeira de Freitas,73,Rua Doutor Rômulo Almeida
66623230,PA,Belém,91,Rua Raul Soares
58356000,PB,Gurinhém,83,NE
74523180,GO,Goiânia,62,Rua 4
74523180,GO,Goiânia,62,Rua 4
92440458,RS,Canoas,51,Rua Maria Quevedo Maczenski
25725621,RJ,Petrópolis,24,Estrada da Vargem Grande
63680000,CE,Parambu,,NE
25725621,RJ,Petrópolis,24,Estrada da Vargem Grande
9190680.0,NE,NE,NE,NE
35338000,MG,Ubaporanga,33,NE
35338000,MG,Ubaporanga,33,NE
24754220,RJ,São Gonçalo,21,Rua Antônio Rusch
65063490,MA,São Luís,98,Rua Um
65063490,MA,São Luís,98,Rua Um
20755280,RJ,Rio de Janeiro,21,Rua Afonso Ferreira
20755280,RJ,Rio de Janeiro,21,Rua Afonso Ferreira
20755280,RJ,Rio de Janeiro,21,Rua Afonso Ferreira
97573260,RS,Santana do Livramento,,Rua Frutuosa Silveira
35557000,MG,Carmo do Cajuru,37,NE
17519450,SP,Marília,14,Rua Antônio Sebastião Zambon
85503338,PR,Pato Branco,46,Rua Maria Martinello Lavezzo
24241000,RJ,Niterói,21,Rua Doutor Mário Viana
81670170,PR,Curitiba,41,Rua Conde de São João das Duas Barras
18240000,SP,Angatuba,15,NE
13848530,SP,Mogi Guaçu,19,Rua Geraldo Garcia
57010795,AL,Maceió,82,Rua K
77585000,TO,Monte do Carmo,,NE
35900100,MG,Itabira,31,Rua Professor Max de Caux
78123321.0,NE,NE,NE,NE
35900100,MG,Itabira,31,Rua Professor Max de Caux
78600000.0,NE,NE,NE,NE
35050610,MG,Governador Valadares,33,Rua Professor Cid Pitanga
78600000.0,NE,NE,NE,NE
78600000.0,NE,NE,NE,NE
96215420,RS,Rio Grande,53,Rua das Galeras
13020370,SP,Campinas,19,Rua Doutor Otávio Mendes
75870000,GO,Cachoeira Alta,,NE
75870000,GO,Cachoeira Alta,,NE
24801052,RJ,Itaboraí,21,Rua Afonso Araújo Silveira
6330170.0,NE,NE,NE,NE
13142160,SP,Paulínia,19,Rua Diva Costa Ribeiro
12239027,SP,São José dos Campos,12,Rua Wanderlei de Oliveira
65603130,MA,Caxias,99,Rua Doze
65603130,MA,Caxias,99,Rua Doze
89883000,SC,Águas de Chapecó,,NE
69098195,AM,Manaus,92,Rua Jorita Rebello
48602500,BA,Paulo Afonso,75,Rua Santos Dumont
67146414,PA,Ananindeua,91,Quadra Três
35140000,MG,Tarumirim,33,NE
45315000,BA,Milagres,,NE
75060400,GO,Anápolis,62,Rua Matão
77700000,TO,Guaraí,,NE
19905158,SP,Ourinhos,14,Rua São José
48030530,BA,Alagoinhas,75,Rua Manoel Romão
95095500,RS,Caxias do Sul,54,Rua Rosângela Rosa Terres
19905158,SP,Ourinhos,14,Rua São José
83090130,PR,São José dos Pinhais,41,Rua Ulisses Cordeiro
30220390,MG,Belo Horizonte,31,Rua da Passagem
77064548,TO,Palmas,63,Rua 13
68537000,PA,Canaã dos Carajás,94,NE
68537000,PA,Canaã dos Carajás,94,NE
78098173,MT,Cuiabá,65,Rua D
78098173,MT,Cuiabá,65,Rua D
78098173,MT,Cuiabá,65,Rua D
78628000,MT,Santo Antônio do Leste,,NE
89253791,SC,Jaraguá do Sul,47,Rua Adenor Horongoso
78628000,MT,Santo Antônio do Leste,,NE
33943400,MG,Ribeirão das Neves,31,Rua Monte Azul
33943400,MG,Ribeirão das Neves,31,Rua Monte Azul
69097700,AM,Manaus,92,Travessa Corupá
7438630.0,NE,NE,NE,NE
39400789,MG,Montes Claros,38,Rua Eulidson Novais
3694050.0,NE,NE,NE,NE
3694050.0,NE,NE,NE,NE
27276360,RJ,Volta Redonda,24,Rua Senhor Miguel de Oliveira
53320160,PE,Olinda,81,Rua Prefeito Manuel Regueira
54510440,PE,Cabo de Santo Agostinho,81,Rua Doutor Washington Luiz
12403610,SP,Pindamonhangaba,12,Rua Suíça
41310260,BA,Salvador,71,Rua Doutor Jorge Costa Andrade
72669321,DF,Brasília,61,Condomínio Residencial Buritis Quadra F
72669321,DF,Brasília,61,Condomínio Residencial Buritis Quadra F
28970000,RJ,Araruama,22,NE
28970000,RJ,Araruama,22,NE
68580000,PA,Itupiranga,94,NE
36026300,MG,Juiz de Fora,32,Rua Doutor Luiz Antônio Vieira Penna
36026300,MG,Juiz de Fora,32,Rua Doutor Luiz Antônio Vieira Penna
71200055,DF,Brasília,61,Quadra SIA Quadra 5-C
31140020,MG,Belo Horizonte,31,Rua Juruá
51335490,PE,Recife,81,Rua das Araras
32600100,MG,Betim,31,Rua Inconfidência
79118552,MS,Campo Grande,67,Rua do Boiadeiro
74835230,GO,Goiânia,62,Rua Marajó
79118552,MS,Campo Grande,67,Rua do Boiadeiro
13349152,SP,Indaiatuba,19,Rua Almir Antonio Artoni
76118552.0,NE,NE,NE,NE
57820000,AL,Murici,82,NE
57820000,AL,Murici,82,NE
88064600,SC,Florianópolis,48,Servidão do Moinho de Vento
29560000,ES,Guaçuí,28,NE
48960000,BA,Jaguarari,74,NE
61340000.0,NE,NE,NE,NE
74373020,GO,Goiânia,62,Rua Campina Grande
74310010,GO,Goiânia,62,Avenida dos Alpes
54756110,PE,Camaragibe,81,Rua Alcides Teixeira
13515000,SP,Charqueada,19,NE
76857000,RO,Nova Mamoré,,NE
57100000,AL,Rio Largo,82,NE
57100000,AL,Rio Largo,82,NE
76857000,RO,Nova Mamoré,,NE
34800000,MG,Caeté,31,NE
88111535,SC,São José,48,Rua Vitalino Luiz da Silva
34800000,MG,Caeté,31,NE
73813210,GO,Formosa,61,Avenida João Ísper Gebrim
53090500,PE,Olinda,81,Rua Setenta
9182000.0,NE,NE,NE,NE
85030470,PR,Guarapuava,42,Rua Siqueira Campos
6280120.0,NE,NE,NE,NE
79150000,MS,Maracaju,,NE
79150000,MS,Maracaju,,NE
19905158,SP,Ourinhos,14,Rua São José
19905158,SP,Ourinhos,14,Rua São José
19905158,SP,Ourinhos,14,Rua São José
19905158,SP,Ourinhos,14,Rua São José
89287185,SC,São Bento do Sul,,Rua Leonides Tascheck
89287185,SC,São Bento do Sul,,Rua Leonides Tascheck
89287185,SC,São Bento do Sul,,Rua Leonides Tascheck
3911010.0,NE,NE,NE,NE
49040700,SE,Aracaju,79,Rua Quirino
26310270,RJ,Queimados,21,Rua Leopoldo Froes
65080300,MA,São Luís,98,Rua Nossa Senhora da Vitória
65080300,MA,São Luís,98,Rua Nossa Senhora da Vitória
26310270,RJ,Queimados,21,Rua Leopoldo Froes
26310270,RJ,Queimados,21,Rua Leopoldo Froes
58238000,PB,Casserengue,,NE
20975080,RJ,Rio de Janeiro,21,Rua Sarandi
20975080,RJ,Rio de Janeiro,21,Rua Sarandi
78015110,MT,Cuiabá,65,Rua Veiga Cabral
78152484,MT,Várzea Grande,65,Rua São José
6530421.0,NE,NE,NE,NE
6530421.0,NE,NE,NE,NE
54420150,PE,Jaboatão dos Guararapes,81,Rua Ilhéus
27961088,RJ,Macaé,22,Rua Francisco Elísio de Oliveira
20220007,RJ,Rio de Janeiro,21,Rua Marquês de Sapucaí
54765335,PE,Camaragibe,81,Rua Getúlio Alves de Albuquerque
21240720,RJ,Rio de Janeiro,21,Rua Teixeira e Sousa
39270000.0,NE,NE,NE,NE
69088042,AM,Manaus,92,Travessa das Zínias
71070090,DF,Brasília,61,Quadra QE 38 Conjunto I
73750824,GO,Planaltina,61,Quadra Quadra 24
64920000,PI,Cristino Castro,,NE
38412326,MG,Uberlândia,34,Alameda Paulo César Santana
61814136,CE,Pacatuba,85,Rua 1
37030120,MG,Varginha,35,Avenida Oswaldo Gontijo
37030120,MG,Varginha,35,Avenida Oswaldo Gontijo
45810000,BA,Porto Seguro,73,NE
45810000,BA,Porto Seguro,73,NE
60347025,CE,Fortaleza,85,Rua Moraújo
57250000,AL,Campo Alegre,,NE
57250000,AL,Campo Alegre,,NE
45810000,BA,Porto Seguro,73,NE
11619100,SP,São Sebastião,12,Rua Tijucas
88130301,SC,Palhoça,48,Avenida Aniceto Zacchi
88130301,SC,Palhoça,48,Avenida Aniceto Zacchi
14860000,SP,Barrinha,16,NE
64120000,PI,União,,NE
17513070,SP,Marília,14,Rua Tenente Antônio João
59120250,RN,Natal,84,Rua Queimadas
20725180,RJ,Rio de Janeiro,21,Rua Nova Resende
20725180,RJ,Rio de Janeiro,21,Rua Nova Resende
34700000,MG,Sabará,31,Rua Saraiva
75955000,GO,Indiara,,NE
32920000,MG,São Joaquim de Bicas,31,NE
74370469,GO,Goiânia,62,Rua Tambaqui
54440000,PE,Jaboatão dos Guararapes,81,Avenida Beira Mar
6663690.0,NE,NE,NE,NE
18120000,SP,Mairinque,11,NE
24944382,RJ,Maricá,21,Avenida João Manoel Ribeiro
13480300.0,NE,NE,NE,NE
87900000,PR,Loanda,,NE
25740040,RJ,Petrópolis,24,Estrada Jerônimo Ferreira Alves
37140000,MG,Areado,35,NE
25740040,RJ,Petrópolis,24,Estrada Jerônimo Ferreira Alves
37140000,MG,Areado,35,NE
25740040,RJ,Petrópolis,24,Estrada Jerônimo Ferreira Alves
37140000,MG,Areado,35,NE
61650190,CE,Caucaia,85,Rua Galiente
9180390.0,NE,NE,NE,NE
39728000,MG,Sardoá,,NE
24736450,RJ,São Gonçalo,21,Rua Hipólito Ferreira Porto
41120120,BA,Salvador,71,Rua 1º de Maio
41635152,BA,Salvador,71,Avenida Dorival Caymmi
11750000,SP,Peruíbe,13,NE
7251150.0,NE,NE,NE,NE
84220000,PR,Sengés,,NE
25903532.0,NE,NE,NE,NE
24920840,RJ,Maricá,21,Rua Oitenta e Oito
25903532.0,NE,NE,NE,NE
2311110.0,NE,NE,NE,NE
57405000,AL,Pão de Açúcar,82,NE
84220000,PR,Sengés,,NE
57010795,AL,Maceió,82,Rua K
68300000,PA,Gurupá,,NE
68300000,PA,Gurupá,,NE
68300000,PA,Gurupá,,NE
4145010.0,NE,NE,NE,NE
13940000,SP,Águas de Lindóia,19,NE
56331265,PE,Petrolina,87,Rua Santa Terezinha
56331265,PE,Petrolina,87,Rua Santa Terezinha
11360100,SP,São Vicente,13,Rua Carijós
74573438,GO,Goiânia,62,Rua RM 7
83450000,PR,Bocaiúva do Sul,,NE
81850040,PR,Curitiba,41,Rua Jerônimo Thadeo
22795465,RJ,Rio de Janeiro,21,Rua Joaquim Moreira Neves
58340000,PB,Sapé,83,NE
28021570,RJ,Campos dos Goytacazes,22,Rua Dois
3905050.0,NE,NE,NE,NE
88370200,SC,Navegantes,,Rua Frei Odorico Durieux
3905050.0,NE,NE,NE,NE
3905050.0,NE,NE,NE,NE
68555010.0,NE,NE,NE,NE
86036360,PR,Londrina,43,Rua Carmela Dutra
95190290.0,NE,NE,NE,NE
94190290,RS,Gravataí,51,Rua Brasília
28910110,RJ,Cabo Frio,22,Rua Turquia
36900010,MG,Manhuaçu,33,Rua Capitão Rafael
69314326,RR,Boa Vista,95,Rua Dácio Pinto de Oliveira
69314326,RR,Boa Vista,95,Rua Dácio Pinto de Oliveira
58102162,PB,Cabedelo,,Avenida Mar Cáspio
65076450,MA,São Luís,98,Travessa Júlio Roça
27113010,RJ,Barra do Piraí,24,Rua Doutor Mesquita
86046460,PR,Londrina,43,Rua China
65930000,MA,Açailândia,99,NE
65930000,MA,Açailândia,99,NE
59104230,RN,Natal,84,Rua Bela Vista
14740000,SP,Viradouro,17,NE
14740000,SP,Viradouro,17,NE
65058531,MA,São Luís,98,Rua Treze
39402470,MG,Montes Claros,38,Rua Antônio da Conceição
32673496,MG,Betim,31,Rua Buenos Aires
32673496,MG,Betim,31,Rua Buenos Aires
30411183,MG,Belo Horizonte,31,Rua Chapecó
32673496,MG,Betim,31,Rua Buenos Aires
45836000,BA,Itamaraju,73,NE
44620000,BA,Baixa Grande,,NE
27211610,RJ,Volta Redonda,24,Rua Mil e Cinqüenta-A
29755000,ES,Pancas,27,NE
13098333,SP,Campinas,19,Rua Inaiá
56912550,PE,Serra Talhada,87,Avenida Custódio Conrrado de Lorena e Sá
28899308,RJ,Rio das Ostras,22,Rua das Amariles
56918550.0,NE,NE,NE,NE
47300000,BA,Casa Nova,74,NE
86410000,PR,Ribeirão Claro,,NE
47300000,BA,Casa Nova,74,NE
68904281,AP,Macapá,96,Avenida Ernesto Pereira Colares
68904281,AP,Macapá,96,Avenida Ernesto Pereira Colares
68904281,AP,Macapá,96,Avenida Ernesto Pereira Colares
12922410,SP,Bragança Paulista,11,Estrada Doutor João Garcia Sanches
44700000,BA,Jacobina,74,NE
95097590,RS,Caxias do Sul,54,Rua Tancredo Feijó
4830412.0,NE,NE,NE,NE
80251450.0,NE,NE,NE,NE
78095298,MT,Cuiabá,65,Rua B-4
80215450,PR,Curitiba,41,Rua Antônio Cândido Ferreira
78095298,MT,Cuiabá,65,Rua B-4
9572250.0,NE,NE,NE,NE
12248410,SP,São José dos Campos,12,Rua Lázaro Floriano Barbosa
9942140.0,NE,NE,NE,NE
9942140.0,NE,NE,NE,NE
9942140.0,NE,NE,NE,NE
12248410,SP,São José dos Campos,12,Rua Lázaro Floriano Barbosa
85580000,PR,Itapejara d'Oeste,,NE
21230045,RJ,Rio de Janeiro,21,Rua Molière
85580000,PR,Itapejara d'Oeste,,NE
48450000,BA,Cipó,,NE
48450000,BA,Cipó,,NE
6719300.0,NE,NE,NE,NE
6719300.0,NE,NE,NE,NE
18301146,SP,Capão Bonito,15,Avenida Massaichi Kakihara
59072600,RN,Natal,84,Rua Cortez Pereira
15047143,SP,São José do Rio Preto,17,Rua Italina Fabreti Oger
63000000.0,NE,NE,NE,NE
85530000,PR,Clevelândia,,NE
45023015,BA,Vitória da Conquista,77,Rua das Antilhas
85530000,PR,Clevelândia,,NE
580744.0,NE,NE,NE,NE
42804583,BA,Camaçari,71,Rua Campo Formoso
42804583,BA,Camaçari,71,Rua Campo Formoso
88708315,SC,Tubarão,48,Avenida Doutor Nilo Bello
31270365,MG,Belo Horizonte,31,Rua Izabel Bueno
33110320,MG,Santa Luzia,31,Rua Saint-Clair Viana Dolabela
5428700.0,NE,NE,NE,NE
33110320,MG,Santa Luzia,31,Rua Saint-Clair Viana Dolabela
75071020,GO,Anápolis,62,Rua Dona Andrelina
33110320,MG,Santa Luzia,31,Rua Saint-Clair Viana Dolabela
23035180,RJ,Rio de Janeiro,21,Rua Ribeira do Pombal
51011000,PE,Recife,81,Avenida Boa Viagem
2984010.0,NE,NE,NE,NE
2984010.0,NE,NE,NE,NE
28070205,RJ,Campos dos Goytacazes,22,Rua Nazário Pereira Gomes
23035180,RJ,Rio de Janeiro,21,Rua Ribeira do Pombal
42800000.0,NE,NE,NE,NE
95735000,RS,Roca Sales,51,NE
89165028,SC,Rio do Sul,47,Rua Vereador Luiz Valiatti
7866390.0,NE,NE,NE,NE
65055284,MA,São Luís,98,Rua Cinco
78725392,MT,Rondonópolis,66,Rua Sete
28380000,RJ,Natividade,22,NE
60010442,CE,Fortaleza,85,Rua São Paulo
84315000,PR,Tibagi,,NE
27915300,RJ,Macaé,22,Rua Jorge Gaspar
44900000,BA,Irecê,74,NE
96505130,RS,Cachoeira do Sul,51,Rua João Borges Fortes
53405300,PE,Paulista,81,Avenida Fausto Rodrigues de Almeida
53405300,PE,Paulista,81,Avenida Fausto Rodrigues de Almeida
3534140.0,NE,NE,NE,NE
44900000,BA,Irecê,74,NE
3534140.0,NE,NE,NE,NE
9780265.0,NE,NE,NE,NE
21864230,RJ,Rio de Janeiro,21,Avenida Raul Barros Vieira
49020050,SE,Aracaju,79,Rua Capitão Benedito Teófilo Otoni
23595370,RJ,Rio de Janeiro,21,Rua 46
61600010,CE,Caucaia,85,Praça Fausto Sales
33200606,MG,Vespasiano,31,Rua Minas Gerais
33200000.0,NE,NE,NE,NE
60600010.0,NE,NE,NE,NE
23017120,RJ,Rio de Janeiro,21,Rua Olinda Ellis
18650000,SP,São Manuel,14,NE
18650000,SP,São Manuel,14,NE
18650000,SP,São Manuel,14,NE
83670300.0,NE,NE,NE,NE
21061021,RJ,Rio de Janeiro,21,Avenida Itaóca
21061021,RJ,Rio de Janeiro,21,Avenida Itaóca
21735012,RJ,Rio de Janeiro,21,Estrada da Água Branca
9310190.0,NE,NE,NE,NE
41213000,BA,Salvador,71,Avenida Ulysses Guimarães
38065380,MG,Uberaba,34,Rua Ricardo Ramos
64120000,PI,União,,NE
64120000,PI,União,,NE
94010000,RS,Gravataí,51,Avenida José Loureiro da Silva
11730000,SP,Mongaguá,13,NE
38773000,MG,João Pinheiro,38,NE
38773000,MG,João Pinheiro,38,NE
36048476,MG,Juiz de Fora,32,Rua dos Imigrantes Italianos
8151200.0,NE,NE,NE,NE
38773000,MG,João Pinheiro,38,NE
87043210,PR,Maringá,44,Rua Rio Congoinhas
51020280,PE,Recife,81,Rua Padre Carapuceiro
8151200.0,NE,NE,NE,NE
51020280,PE,Recife,81,Rua Padre Carapuceiro
5272070.0,NE,NE,NE,NE
87043210,PR,Maringá,44,Rua Rio Congoinhas
94510430,RS,Viamão,51,Rua Norberto Mottola
75133205,GO,Anápolis,62,Avenida Contorno
14305252,SP,Batatais,16,Rua Nelson Covas
14305252,SP,Batatais,16,Rua Nelson Covas
58600000,PB,Santa Luzia,,NE
89400000,SC,Porto União,42,NE
18205753,SP,Itapetininga,15,Rua Dulce Ozi
65000000.0,NE,NE,NE,NE
35730000,MG,Capim Branco,31,NE
18205753,SP,Itapetininga,15,Rua Dulce Ozi
40454120,BA,Salvador,71,Rua Silvino Pereira
68909007,AP,Macapá,96,Avenida Lourenço Araújo de Sá
49511000,SE,Itabaiana,79,Avenida Pedro Teles Barbosa
